fluid_key,fluid_label,fluid_type,charge_L,makeup_rate_pct_per_yr,density_kg_per_L,price_usd_per_L,gwp100,tfa_molar_yield,annual_loss_L,annual_loss_kg,replacement_cost_usd,co2e_tonnes_per_yr,tfa_kg_per_yr,constants_source
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,8.0,1.4,70,320,0.0,32.0,44.8,2240.0,14.336,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,8.5,1.4,70,320,0.0,34.0,47.6,2380.0,15.232,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,9.0,1.4,70,320,0.0,36.0,50.4,2520.0,16.128,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,9.5,1.4,70,320,0.0,38.0,53.2,2660.0,17.024,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,10.0,1.4,70,320,0.0,40.0,56.0,2800.0,17.92,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,10.5,1.4,70,320,0.0,42.0,58.8,2940.0,18.816,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,11.0,1.4,70,320,0.0,44.0,61.6,3080.0,19.712,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,11.5,1.4,70,320,0.0,46.0,64.4,3220.0,20.608,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,12.0,1.4,70,320,0.0,48.0,67.2,3360.0,21.504,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,12.5,1.4,70,320,0.0,50.0,70.0,3500.0,22.4,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,13.0,1.4,70,320,0.0,52.0,72.8,3640.0,23.296,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,13.5,1.4,70,320,0.0,54.0,75.6,3780.0,24.192,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,14.0,1.4,70,320,0.0,56.0,78.4,3920.0,25.088,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,14.5,1.4,70,320,0.0,58.0,81.2,4060.0,25.984,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,15.0,1.4,70,320,0.0,60.0,84.0,4200.0,26.88,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,15.5,1.4,70,320,0.0,62.0,86.8,4340.0,27.776,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,16.0,1.4,70,320,0.0,64.0,89.6,4480.0,28.672,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,16.5,1.4,70,320,0.0,66.0,92.4,4620.0,29.568,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,17.0,1.4,70,320,0.0,68.0,95.2,4760.0,30.464,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,17.5,1.4,70,320,0.0,70.0,98.0,4900.0,31.36,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,18.0,1.4,70,320,0.0,72.0,100.8,5040.0,32.256,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,18.5,1.4,70,320,0.0,74.0,103.6,5180.0,33.152,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,19.0,1.4,70,320,0.0,76.0,106.4,5320.0,34.048,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,19.5,1.4,70,320,0.0,78.0,109.2,5460.0,34.944,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,400,20.0,1.4,70,320,0.0,80.0,112.0,5600.0,35.84,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,0.5,1.4,70,320,0.0,2.5,3.5,175.0,1.12,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,1.0,1.4,70,320,0.0,5.0,7.0,350.0,2.24,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,1.5,1.4,70,320,0.0,7.5,10.5,525.0,3.36,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,2.0,1.4,70,320,0.0,10.0,14.0,700.0,4.48,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,2.5,1.4,70,320,0.0,12.5,17.5,875.0,5.6,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,3.0,1.4,70,320,0.0,15.0,21.0,1050.0,6.72,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,3.5,1.4,70,320,0.0,17.5,24.5,1225.0,7.84,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,4.0,1.4,70,320,0.0,20.0,28.0,1400.0,8.96,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,4.5,1.4,70,320,0.0,22.5,31.5,1575.0,10.08,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,5.0,1.4,70,320,0.0,25.0,35.0,1750.0,11.2,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,5.5,1.4,70,320,0.0,27.5,38.5,1925.0,12.32,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,6.0,1.4,70,320,0.0,30.0,42.0,2100.0,13.44,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,6.5,1.4,70,320,0.0,32.5,45.5,2275.0,14.56,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,7.0,1.4,70,320,0.0,35.0,49.0,2450.0,15.68,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,7.5,1.4,70,320,0.0,37.5,52.5,2625.0,16.8,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,8.0,1.4,70,320,0.0,40.0,56.0,2800.0,17.92,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,8.5,1.4,70,320,0.0,42.5,59.5,2975.0,19.04,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,9.0,1.4,70,320,0.0,45.0,63.0,3150.0,20.16,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,9.5,1.4,70,320,0.0,47.5,66.5,3325.0,21.28,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,10.0,1.4,70,320,0.0,50.0,70.0,3500.0,22.4,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,10.5,1.4,70,320,0.0,52.5,73.5,3675.0,23.52,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,11.0,1.4,70,320,0.0,55.0,77.0,3850.0,24.64,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,11.5,1.4,70,320,0.0,57.5,80.5,4025.0,25.76,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,12.0,1.4,70,320,0.0,60.0,84.0,4200.0,26.88,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,12.5,1.4,70,320,0.0,62.5,87.5,4375.0,28.0,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,13.0,1.4,70,320,0.0,65.0,91.0,4550.0,29.12,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,13.5,1.4,70,320,0.0,67.5,94.5,4725.0,30.24,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,14.0,1.4,70,320,0.0,70.0,98.0,4900.0,31.36,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,14.5,1.4,70,320,0.0,72.5,101.5,5075.0,32.48,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,15.0,1.4,70,320,0.0,75.0,105.0,5250.0,33.6,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,15.5,1.4,70,320,0.0,77.5,108.5,5425.0,34.72,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,16.0,1.4,70,320,0.0,80.0,112.0,5600.0,35.84,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,16.5,1.4,70,320,0.0,82.5,115.5,5775.0,36.96,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,17.0,1.4,70,320,0.0,85.0,119.0,5950.0,38.08,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,17.5,1.4,70,320,0.0,87.5,122.5,6125.0,39.2,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,18.0,1.4,70,320,0.0,90.0,126.0,6300.0,40.32,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,18.5,1.4,70,320,0.0,92.5,129.5,6475.0,41.44,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,19.0,1.4,70,320,0.0,95.0,133.0,6650.0,42.56,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,19.5,1.4,70,320,0.0,97.5,136.5,6825.0,43.68,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,500,20.0,1.4,70,320,0.0,100.0,140.0,7000.0,44.8,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,0.5,1.4,70,320,0.0,3.0,4.2,210.0,1.344,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,1.0,1.4,70,320,0.0,6.0,8.4,420.0,2.688,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,1.5,1.4,70,320,0.0,9.0,12.6,630.0,4.032,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,2.0,1.4,70,320,0.0,12.0,16.8,840.0,5.376,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,2.5,1.4,70,320,0.0,15.0,21.0,1050.0,6.72,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,3.0,1.4,70,320,0.0,18.0,25.2,1260.0,8.064,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,3.5,1.4,70,320,0.0,21.0,29.4,1470.0,9.408,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,4.0,1.4,70,320,0.0,24.0,33.6,1680.0,10.752,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,4.5,1.4,70,320,0.0,27.0,37.8,1890.0,12.096,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,5.0,1.4,70,320,0.0,30.0,42.0,2100.0,13.44,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,5.5,1.4,70,320,0.0,33.0,46.2,2310.0,14.784,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,6.0,1.4,70,320,0.0,36.0,50.4,2520.0,16.128,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,6.5,1.4,70,320,0.0,39.0,54.6,2730.0,17.472,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,7.0,1.4,70,320,0.0,42.0,58.8,2940.0,18.816,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,7.5,1.4,70,320,0.0,45.0,63.0,3150.0,20.16,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,8.0,1.4,70,320,0.0,48.0,67.2,3360.0,21.504,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,8.5,1.4,70,320,0.0,51.0,71.4,3570.0,22.848,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,9.0,1.4,70,320,0.0,54.0,75.6,3780.0,24.192,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,9.5,1.4,70,320,0.0,57.0,79.8,3990.0,25.536,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,10.0,1.4,70,320,0.0,60.0,84.0,4200.0,26.88,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,10.5,1.4,70,320,0.0,63.0,88.2,4410.0,28.224,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,11.0,1.4,70,320,0.0,66.0,92.4,4620.0,29.568,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,11.5,1.4,70,320,0.0,69.0,96.6,4830.0,30.912,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,12.0,1.4,70,320,0.0,72.0,100.8,5040.0,32.256,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,12.5,1.4,70,320,0.0,75.0,105.0,5250.0,33.6,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,13.0,1.4,70,320,0.0,78.0,109.2,5460.0,34.944,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,13.5,1.4,70,320,0.0,81.0,113.4,5670.0,36.288,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,14.0,1.4,70,320,0.0,84.0,117.6,5880.0,37.632,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,14.5,1.4,70,320,0.0,87.0,121.8,6090.0,38.976,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,15.0,1.4,70,320,0.0,90.0,126.0,6300.0,40.32,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,15.5,1.4,70,320,0.0,93.0,130.2,6510.0,41.664,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,16.0,1.4,70,320,0.0,96.0,134.4,6720.0,43.008,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,16.5,1.4,70,320,0.0,99.0,138.6,6930.0,44.352,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,17.0,1.4,70,320,0.0,102.0,142.8,7140.0,45.696,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,17.5,1.4,70,320,0.0,105.0,147.0,7350.0,47.04,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,18.0,1.4,70,320,0.0,108.0,151.2,7560.0,48.384,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,18.5,1.4,70,320,0.0,111.0,155.4,7770.0,49.728,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,19.0,1.4,70,320,0.0,114.0,159.6,7980.0,51.072,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,19.5,1.4,70,320,0.0,117.0,163.8,8190.0,52.416,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,600,20.0,1.4,70,320,0.0,120.0,168.0,8400.0,53.76,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,0.5,1.4,70,320,0.0,3.5,4.9,245.0,1.568,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,1.0,1.4,70,320,0.0,7.0,9.8,490.0,3.136,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,1.5,1.4,70,320,0.0,10.5,14.7,735.0,4.704,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,2.0,1.4,70,320,0.0,14.0,19.6,980.0,6.272,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,2.5,1.4,70,320,0.0,17.5,24.5,1225.0,7.84,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,3.0,1.4,70,320,0.0,21.0,29.4,1470.0,9.408,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,3.5,1.4,70,320,0.0,24.5,34.3,1715.0,10.976,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,4.0,1.4,70,320,0.0,28.0,39.2,1960.0,12.544,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,4.5,1.4,70,320,0.0,31.5,44.1,2205.0,14.112,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,5.0,1.4,70,320,0.0,35.0,49.0,2450.0,15.68,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,5.5,1.4,70,320,0.0,38.5,53.9,2695.0,17.248,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,6.0,1.4,70,320,0.0,42.0,58.8,2940.0,18.816,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,6.5,1.4,70,320,0.0,45.5,63.7,3185.0,20.384,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,7.0,1.4,70,320,0.0,49.0,68.6,3430.0,21.952,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,7.5,1.4,70,320,0.0,52.5,73.5,3675.0,23.52,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,8.0,1.4,70,320,0.0,56.0,78.4,3920.0,25.088,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,8.5,1.4,70,320,0.0,59.5,83.3,4165.0,26.656,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,9.0,1.4,70,320,0.0,63.0,88.2,4410.0,28.224,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,9.5,1.4,70,320,0.0,66.5,93.1,4655.0,29.792,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,10.0,1.4,70,320,0.0,70.0,98.0,4900.0,31.36,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,10.5,1.4,70,320,0.0,73.5,102.9,5145.0,32.928,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,11.0,1.4,70,320,0.0,77.0,107.8,5390.0,34.496,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,11.5,1.4,70,320,0.0,80.5,112.7,5635.0,36.064,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,12.0,1.4,70,320,0.0,84.0,117.6,5880.0,37.632,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,12.5,1.4,70,320,0.0,87.5,122.5,6125.0,39.2,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,13.0,1.4,70,320,0.0,91.0,127.4,6370.0,40.768,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,13.5,1.4,70,320,0.0,94.5,132.3,6615.0,42.336,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
novec-7000,3M Novec 7000 (HFE-7000),pfas,700,14.0,1.4,70,320,0.0,98.0,137.2,6860.0,43.904,0.0,"representative; 3M HFE-7000 GWP 370-575, 320 used as low-end illustrative"
